GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Altitude (GPS)(m),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Engine Load(%),Engine Coolant Temperature(°C),Fuel pressure(kPa),Intake Manifold Pressure(kPa),Engine RPM(rpm),Speed (OBD)(km/h),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Timing Advance(°),Throttle Position(%),Fuel Level(%),Voltage(V),Kilometers Per Litre(kpl),Kilometers Per Litre(Average)(kpl),Trip Distance(km),Trip average MPG(mpg),Trip average KPL(kpl),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Ambient air temp(°C),Barometric pressure(kPa),Litres Per 100 Kilometer(l/100km),Litres Per 100 Kilometer(Average)(l/100km)
Sun Mar 08 01:02:38 MEZ 2015,08-Mär.-2015 01:02:37.189,6.03775869,50.77417378,8.764274,12.0,263.0,273.6,0.30286652,-9.300875,2.906561,0.012797952,31.55138397216797,263.0,0.012797951698303223,0.19628551602363586,55.29411697387695,38.0,-,129.0,1518.0,36.0,22.049999237060547,10.0,-,83.52941131591797,-,14.699999809265137,4.796210289001465,6.328300476074219,1.323197603225708,-,-,0.030873242765665054,-0.9481013417243958,5.0,100.0,20.849613189697266,15.80189323425293
Sun Mar 08 01:02:39 MEZ 2015,08-Mär.-2015 01:02:38.190,6.03759621,50.77414934,9.762812,13.0,263.0,266.9,0.92655605,-9.739014,2.794632,0.05613798,35.146121978759766,263.0,0.05613797903060913,0.18487583100795746,0.7843137383460999,39.0,-,104.0,900.0,36.0,17.15999984741211,10.0,-,72.1568603515625,-,14.619999885559082,6.339046478271484,6.31899881362915,1.3349766731262207,-,-,0.09445015341043472,-0.9927638173103333,5.0,100.0,15.775105476379395,15.825153350830078
Sun Mar 08 01:02:40 MEZ 2015,08-Mär.-2015 01:02:39.187,6.0374472,50.77416637,10.262188,13.0,264.0,270.5,0.705691,-9.282919,2.5923219,0.004105687,36.94387435913086,264.0,0.004105687141418457,0.16425299644470215,52.156864166259766,39.0,-,107.0,1068.0,37.0,12.130000114440918,8.0,-,83.52941131591797,-,14.579999923706055,9.216790199279785,6.31899881362915,1.3456568717956543,-,-,0.07193587720394135,-0.9462710022926331,5.0,100.0,10.849669456481934,15.825153350830078
Sun Mar 08 01:02:41 MEZ 2015,08-Mär.-2015 01:02:40.188,6.03731204,50.7741216,10.262188,11.0,264.0,266.9,0.035913024,-9.559449,2.92751,0.0381369,36.94387435913086,264.0,0.03813689947128296,0.19842100143432617,59.2156867980957,39.0,-,107.0,1119.0,39.0,12.270000457763672,7.0,-,83.52941131591797,-,14.619999885559082,9.604146957397461,6.3631815910339355,1.3564132452011108,-,-,0.0036608586087822914,-0.9744595885276794,5.0,100.0,10.412077903747559,15.715271949768066
Sun Mar 08 01:02:42 MEZ 2015,08-Mär.-2015 01:02:41.185,6.03713188,50.77413601,10.511898,11.0,264.0,268.7,0.7661445,-9.387665,2.9173348,0.024130285,37.842830657958984,264.0,0.024130284786224365,0.19738376140594482,40.7843132019043,39.0,-,105.0,1137.0,39.0,10.270000457763672,7.0,-,83.52941131591797,-,14.699999809265137,11.47447681427002,6.398431777954102,1.3692220449447632,-,-,0.07809831947088242,-0.956948459148407,5.0,100.0,8.71491813659668,15.628692626953125
Sun Mar 08 01:02:43 MEZ 2015,08-Mär.-2015 01:02:42.187,6.03698867,50.77413267,10.262188,12.0,264.0,268.9,0.55605334,-9.40203,2.9562407,0.025270164,36.94387435913086,264.0,0.025270164012908936,0.20134970545768738,36.07843017578125,39.0,-,102.0,1151.0,39.0,11.359999656677246,6.0,-,83.52941131591797,-,14.680000305175781,10.373493194580078,6.398431777954102,1.3793306350708008,-,-,0.056682296097278595,-0.9584128260612488,5.0,100.0,9.639869689941406,15.628692626953125
Sun Mar 08 01:02:44 MEZ 2015,08-Mär.-2015 01:02:43.195,6.03684158,50.77413344,10.262188,13.0,263.0,269.0,0.14963761,-9.124303,3.0244753,-0.0010128021,36.94387435913086,263.0,0.039712607860565186,0.20830532908439636,1.5686274766921997,39.0,-,102.0,1139.0,39.0,7.989999771118164,6.0,-,83.52941131591797,-,14.680000305175781,14.748795509338379,6.501964092254639,1.3897063732147217,-,-,0.015253578312695026,-0.9301021695137024,5.0,100.0,6.780155658721924,15.379834175109863
Sun Mar 08 01:02:45 MEZ 2015,08-Mär.-2015 01:02:44.185,6.03666911,50.77416986,11.011357,13.0,264.0,274.8,0.90500826,-9.293094,2.870648,0.014757335,39.64088439941406,264.0,0.014757335186004639,0.19262465834617615,47.45098114013672,39.0,-,100.0,1125.5,39.0,7.829999923706055,4.0,-,83.52941131591797,-,14.680000305175781,15.050175666809082,6.501964092254639,1.402529001235962,-,-,0.09225364029407501,-0.9473081827163696,5.0,100.0,6.644382953643799,15.379834175109863
Sun Mar 08 01:02:46 MEZ 2015,08-Mär.-2015 01:02:45.191,6.03650951,50.77418197,10.511898,13.0,263.0,271.7,0.6955156,-9.676167,2.8167782,0.048744142,37.842830657958984,263.0,0.048744142055511475,0.18713334202766418,58.039215087890625,40.0,-,106.0,1133.0,39.0,13.800000190734863,7.0,-,83.52941131591797,-,14.619999885559082,8.539339065551758,6.515729904174805,1.4138671159744263,-,-,0.0708986297249794,-0.9863573908805847,5.0,100.0,11.710405349731445,15.34734058380127
Sun Mar 08 01:02:47 MEZ 2015,08-Mär.-2015 01:02:46.186,6.03631031,50.7741751,11.261106,13.0,264.0,267.4,0.92057055,-9.376292,3.0041246,0.027025878,40.53997802734375,264.0,0.049743831157684326,0.22191151976585388,29.803922653198242,40.0,-,104.0,1139.5,39.0,9.520000457763672,9.0,-,83.52941131591797,-,14.579999923706055,12.378453254699707,6.540832996368408,1.4279390573501587,-,-,0.10439548641443253,-0.9736053943634033,6.0,100.0,8.078482627868652,15.28843879699707
Sun Mar 08 01:02:48 MEZ 2015,08-Mär.-2015 01:02:47.190,6.03616574,50.77414471,10.761621,13.0,263.0,263.4,0.93732995,-9.251794,2.9340942,0.012991846,38.74183654785156,263.0,0.012991845607757568,0.19909216463565826,30.980392456054688,40.0,-,102.0,1125.5,39.0,9.300000190734863,7.0,-,83.52941131591797,-,14.680000305175781,12.67127799987793,6.581702709197998,1.4386825561523438,-,-,0.09554841369390488,-0.9430981874465942,6.0,100.0,7.891794681549072,15.193504333496094
Sun Mar 08 01:02:49 MEZ 2015,08-Mär.-2015 01:02:48.213,6.03603408,50.77412173,10.262188,12.0,262.0,256.7,0.8798691,-9.403826,3.0897174,0.031989515,36.94387435913086,262.0,0.03198951482772827,0.2149558961391449,34.509803771972656,40.0,-,100.0,1100.5,38.0,9.15999984741211,7.0,-,83.52941131591797,-,14.640000343322754,12.535072326660156,6.656175136566162,1.4483150243759155,-,-,0.08969103544950485,-0.958595871925354,6.0,100.0,7.9775471687316895,15.02351188659668
Sun Mar 08 01:02:50 MEZ 2015,08-Mär.-2015 01:02:49.185,6.03589128,50.77410431,9.762812,12.0,261.0,253.2,0.78290397,-9.640852,3.280655,0.06016177,35.146121978759766,261.0,0.0601617693901062,0.23441945016384125,0.7843137383460999,40.0,-,101.0,1087.0,37.0,9.270000457763672,6.0,-,83.52941131591797,-,14.680000305175781,12.060373306274414,6.656175136566162,1.458572506904602,-,-,0.07980672270059586,-0.982757568359375,6.0,100.0,8.291544914245605,15.02351188659668
Sun Mar 08 01:02:51 MEZ 2015,08-Mär.-2015 01:02:50.190,6.03580508,50.77403659,9.762812,11.0,258.0,238.9,1.0324994,-9.438541,2.741361,0.026407778,35.146121978759766,258.0,0.02640777826309204,0.1794455498456955,50.58823776245117,40.0,-,103.0,1055.0,37.0,9.380000114440918,6.0,-,83.52941131591797,-,14.640000343322754,11.918940544128418,6.690572738647461,1.4682536125183105,-,-,0.10524968057870865,-0.9621346592903137,6.0,100.0,8.389933586120605,14.946272850036621
Sun Mar 08 01:02:52 MEZ 2015,08-Mär.-2015 01:02:51.183,6.03568264,50.77395245,10.012492,11.0,260.0,233.1,1.0636241,-9.508572,2.7934349,0.035036862,36.04497146606445,260.0,0.03503686189651489,0.18475380539894104,63.92156982421875,41.0,-,106.0,1058.0,36.0,12.739999771118164,8.0,-,83.52941131591797,-,14.619999885559082,8.538307189941406,6.704183101654053,1.4809895753860474,-,-,0.10842243582010269,-0.9692733287811279,6.0,100.0,11.711821556091309,14.91593074798584
Sun Mar 08 01:02:53 MEZ 2015,08-Mär.-2015 01:02:52.184,6.035616,50.77392782,8.514693,11.0,259.0,226.0,0.8475474,-9.874287,2.835932,0.06980163,30.652894973754883,259.0,0.06980162858963013,0.18908582627773285,63.13725662231445,41.0,-,109.0,1060.0,37.0,12.739999771118164,9.0,-,83.52941131591797,-,14.539999961853027,8.775483131408691,6.717545986175537,1.4864305257797241,-,-,0.08639626950025558,-1.0065531730651855,6.0,100.0,11.395283699035645,14.886258125305176
Sun Mar 08 01:02:54 MEZ 2015,08-Mär.-2015 01:02:53.188,6.03552458,50.77385445,9.762812,11.0,259.0,220.1,1.0378864,-9.479243,2.3942018,0.021228254,35.146121978759766,259.0,0.021228253841400146,0.1440572589635849,61.960784912109375,41.0,-,111.0,1069.0,37.0,12.550000190734863,9.0,-,83.52941131591797,-,14.680000305175781,8.908339500427246,6.731589317321777,1.4968326091766357,-,-,0.10579881072044373,-0.9662836790084839,6.0,100.0,11.225337982177734,14.855202674865723
Sun Mar 08 01:02:55 MEZ 2015,08-Mär.-2015 01:02:54.184,6.03545114,50.7737892,9.762812,12.0,259.0,218.0,0.44951138,-9.559449,2.6743233,0.031910837,35.146121978759766,259.0,0.031910836696624756,0.17261195182800293,58.039215087890625,41.0,-,111.0,1071.0,37.0,12.079999923706055,9.0,-,83.52941131591797,-,14.680000305175781,9.254939079284668,6.760979652404785,1.505750298500061,-,-,0.04582174867391586,-0.9744595885276794,6.0,100.0,10.804947853088379,14.790626525878906
Sun Mar 08 01:02:56 MEZ 2015,08-Mär.-2015 01:02:55.189,6.03540132,50.77371033,9.762812,12.0,260.0,210.0,0.20649989,-9.405622,2.8987796,0.029518068,35.146121978759766,260.0,0.029518067836761475,0.2058037370443344,23.52941131591797,41.0,-,105.0,910.0,36.0,14.770000457763672,9.0,-,30.980392456054688,-,14.539999961853027,7.3647966384887695,6.764777660369873,1.5152016878128052,-,-,0.012874019332230091,-0.9630499482154846,6.0,100.0,13.577988624572754,14.782322883605957
Sun Mar 08 01:02:57 MEZ 2015,08-Mär.-2015 01:02:56.198,6.03535517,50.77365248,9.513149,12.0,261.0,209.9,0.492607,-9.584588,3.2267854,0.05112773,34.247337341308594,261.0,0.051127731800079346,0.22892817854881287,5.490196228027344,41.0,-,100.0,1438.5,36.0,9.550000190734863,10.0,-,83.52941131591797,-,14.640000343322754,11.390371322631836,6.764777660369873,1.5224136114120483,-,-,0.05021477863192558,-0.9770221710205078,6.0,100.0,8.779268264770508,14.782322883605957
Sun Mar 08 01:02:58 MEZ 2015,08-Mär.-2015 01:02:57.184,6.03529592,50.7735666,9.513149,12.0,261.0,207.0,0.23642741,-9.586982,3.2237926,0.050321043,34.247337341308594,261.0,0.05032104253768921,0.22862309217453003,0.0,41.0,-,102.0,1376.5,33.0,11.6899995803833,8.0,-,83.52941131591797,-,14.5600004196167,8.529786109924316,6.777946472167969,1.532841444015503,-,-,0.02410065196454525,-0.9772661924362183,6.0,100.0,11.72352123260498,14.753602027893066
Sun Mar 08 01:02:59 MEZ 2015,08-Mär.-2015 01:02:58.188,6.03523022,50.77349508,9.263504,12.0,263.0,205.9,0.45250413,-9.21229,3.1352072,0.051826894,33.34861373901367,263.0,0.05182689428329468,0.22081325948238373,1.1764706373214722,42.0,-,101.0,1318.5,31.0,9.15999984741211,8.0,-,83.52941131591797,-,14.5600004196167,10.225980758666992,6.799362659454346,1.5420489311218262,-,-,0.06406502425670624,-0.9796457886695862,6.0,100.0,9.77892780303955,14.707132339477539
Sun Mar 08 01:03:00 MEZ 2015,08-Mär.-2015 01:02:59.186,6.03519045,50.77342738,8.514693,11.0,262.0,206.8,1.2006922,-9.511565,2.825158,0.037822664,30.652894973754883,262.0,0.0378226637840271,0.1879875659942627,19.60784339904785,42.0,-,102.0,1228.5,29.0,10.520000457763672,7.0,-,83.52941131591797,-,14.640000343322754,8.32953929901123,6.826901435852051,1.5500856637954712,-,-,0.12239471077919006,-0.9695784449577332,6.0,100.0,12.00536060333252,14.647806167602539
Sun Mar 08 01:03:01 MEZ 2015,08-Mär.-2015 01:03:00.185,6.0351388,50.77334785,8.01561,11.0,262.0,206.4,2.3654714,-9.977237,2.6749218,0.099221885,28.85619354248047,262.0,0.09922188520431519,0.17267295718193054,30.980392456054688,42.0,-,102.0,1197.0,28.0,10.770000457763672,8.0,-,83.52941131591797,-,14.640000343322754,7.855630874633789,6.8332133293151855,1.5596537590026855,-,-,0.2411285638809204,-1.0170475244522095,6.0,100.0,12.72961139678955,14.634275436401367
Sun Mar 08 01:03:02 MEZ 2015,08-Mär.-2015 01:03:01.184,6.0351044,50.77327007,8.01561,11.0,261.0,197.8,3.555988,-9.026739,2.6599581,0.044478357,28.85619354248047,261.0,0.04447835683822632,0.17114761471748352,70.19608306884766,42.0,-,107.0,1197.5,29.0,13.880000114440918,9.0,-,83.52941131591797,-,14.5600004196167,6.313167095184326,6.830041885375977,1.568640112876892,-,-,0.3624860346317291,-0.9201568365097046,6.0,100.0,15.83977222442627,14.641070365905762
Sun Mar 08 01:03:03 MEZ 2015,08-Mär.-2015 01:03:02.189,6.03510159,50.77320363,7.7661123,10.0,263.0,181.6,3.2052376,-9.824008,2.4504654,0.10159308,27.958003997802734,263.0,0.10159307718276978,0.1497925966978073,81.5686264038086,42.0,-,115.0,1239.0,29.0,22.8799991607666,11.0,-,83.52941131591797,-,14.640000343322754,3.829840898513794,6.801443099975586,1.5760338306427002,-,-,0.3267316520214081,-1.0014278888702393,6.0,100.0,26.110517501831055,14.70263385772705
Sun Mar 08 01:03:04 MEZ 2015,08-Mär.-2015 01:03:03.186,6.0351442,50.77310915,8.265138,11.0,262.0,162.4,3.5847185,-10.113108,1.9261353,0.1302287,29.75449562072754,262.0,0.1302286982536316,0.09634406119585037,85.49019622802734,42.0,-,126.0,1289.0,31.0,27.520000457763672,11.0,-,83.52941131591797,-,14.640000343322754,3.4037058353424072,6.781097412109375,1.5869654417037964,-,-,0.36541470885276794,-1.0308977365493774,6.0,100.0,29.379486083984375,14.746746063232422
Sun Mar 08 01:03:05 MEZ 2015,08-Mär.-2015 01:03:04.197,6.03520917,50.77302709,9.013878,11.0,263.0,145.3,2.9083564,-9.949704,1.6478093,0.08894998,32.44995880126953,263.0,0.08894997835159302,0.06797239929437637,87.05882263183594,42.0,-,167.0,1389.0,33.0,34.130001068115234,13.0,-,83.52941131591797,-,14.680000305175781,2.9215705394744873,6.758124351501465,1.5971800088882446,-,-,0.2964685261249542,-1.0142409801483154,6.0,100.0,34.227867126464844,14.796875953674316
Sun Mar 08 01:03:06 MEZ 2015,08-Mär.-2015 01:03:05.187,6.03531568,50.77298665,9.013878,11.0,261.0,135.7,0.7290344,-10.3932295,1.2791022,0.08902961,32.44995880126953,261.0,0.08902961015701294,0.030387582257390022,85.49019622802734,42.0,-,192.0,1631.5,39.0,48.02000045776367,14.0,-,83.52941131591797,-,14.5600004196167,2.4540374279022217,6.70875883102417,1.605937123298645,-,-,0.07431543618440628,-1.0594525337219238,6.0,100.0,40.748817443847656,14.905756950378418
Sun Mar 08 01:03:07 MEZ 2015,08-Mär.-2015 01:03:06.211,6.0353909,50.77290073,9.263504,12.0,261.0,139.2,0.80445176,-9.209895,3.2309752,0.017296493,33.34861373901367,261.0,0.01729649305343628,0.22935526072978973,81.5686264038086,43.0,-,215.0,1768.5,42.0,50.52000045776367,13.0,-,65.09803771972656,-,14.680000305175781,2.5120291709899902,6.70875883102417,1.6168692111968994,-,-,0.08200323581695557,-0.9388272166252136,6.0,100.0,39.808109283447266,14.905756950378418
Sun Mar 08 01:03:08 MEZ 2015,08-Mär.-2015 01:03:07.189,6.03555602,50.77284864,11.011357,13.0,260.0,127.3,0.4369418,-9.431359,2.2122424,0.0075003505,39.64088439941406,260.0,0.007500350475311279,0.12550890445709229,72.94117736816406,43.0,-,118.0,1415.0,43.0,25.020000457763672,13.0,-,47.8431396484375,-,14.619999885559082,5.193018913269043,6.699894905090332,1.6298785209655762,-,-,0.04454044625163078,-0.9614025354385376,6.0,100.0,19.256452560424805,14.925477027893066
Sun Mar 08 01:03:09 MEZ 2015,08-Mär.-2015 01:03:08.184,6.03568577,50.77278342,11.261106,14.0,260.0,127.5,0.7445967,-9.398438,2.098518,0.0035682917,40.53997802734375,260.0,0.003568291664123535,0.11391619592905045,84.31372833251953,43.0,-,127.0,1239.5,43.0,23.299999237060547,9.0,-,83.52941131591797,-,14.579999923706055,5.576365947723389,6.696986675262451,1.6415579319000244,-,-,0.0759018063545227,-0.9580466747283936,6.0,100.0,17.932668685913086,14.931958198547363
Sun Mar 08 01:03:10 MEZ 2015,08-Mär.-2015 01:03:09.184,6.03586982,50.77276892,11.760633,12.0,261.0,117.8,0.11611878,-9.878476,2.5929205,0.06015855,42.338279724121094,261.0,0.06015855073928833,0.16431401669979095,79.21569061279297,43.0,-,132.0,1268.5,44.0,22.520000457763672,9.0,-,83.52941131591797,-,14.699999809265137,5.903683185577393,6.692400932312012,1.6546406745910645,-,-,0.01183677650988102,-1.0069801807403564,6.0,100.0,16.938430786132813,14.94218921661377
Sun Mar 08 01:03:11 MEZ 2015,08-Mär.-2015 01:03:10.184,6.03601906,50.77271278,12.2602,13.0,262.0,117.1,-0.4997896,-9.8276,2.510919,0.05422932,44.13671875,262.0,0.05422931909561157,0.15595506131649017,75.29412078857422,43.0,-,135.0,1301.0,45.0,22.440000534057617,9.0,-,83.52941131591797,-,14.640000343322754,6.059382915496826,6.68876314163208,1.6668810844421387,-,-,-0.050946950912475586,-1.0017939805984497,6.0,100.0,16.50318717956543,14.950316429138184
Sun Mar 08 01:03:12 MEZ 2015,08-Mär.-2015 01:03:11.203,6.03615697,50.77265386,12.509996,13.0,262.0,118.0,0.93014735,-10.036493,2.7168205,0.083141506,45.03598403930664,262.0,0.0831415057182312,0.17694398760795593,73.33333587646484,43.0,-,135.0,1318.0,46.0,21.190000534057617,9.0,-,83.52941131591797,-,14.5600004196167,6.559422969818115,6.684762001037598,1.678611397743225,-,-,0.09481623768806458,-1.023087978363037,6.0,100.0,15.245110511779785,14.959264755249023
Sun Mar 08 01:03:13 MEZ 2015,08-Mär.-2015 01:03:12.188,6.0363108,50.77262208,12.509996,12.0,262.0,115.9,1.091756,-9.795278,2.5899277,0.05193311,45.03598403930664,262.0,0.051933109760284424,0.16730371117591858,67.8431396484375,44.0,-,131.0,1328.0,46.0,18.520000457763672,9.0,-,83.52941131591797,-,14.680000305175781,7.505085468292236,6.68939733505249,1.6900240182876587,-,-,0.07925759255886078,-0.9945942759513855,6.0,100.0,13.324182510375977,14.948899269104004
Sun Mar 08 01:03:14 MEZ 2015,08-Mär.-2015 01:03:13.188,6.03647549,50.77256921,12.509996,11.0,262.0,116.6,0.3196259,-9.606135,2.5408466,0.032417357,45.03598403930664,262.0,0.032417356967926025,0.1590057611465454,66.2745132446289,44.0,-,125.0,1332.5,46.0,17.739999771118164,8.0,-,83.52941131591797,-,14.680000305175781,7.835071563720703,6.68939733505249,1.7030452489852905,-,-,0.032581642270088196,-0.9792186617851257,6.0,100.0,12.76301383972168,14.948899269104004
Sun Mar 08 01:03:15 MEZ 2015,08-Mär.-2015 01:03:14.190,6.03665224,50.77252632,12.7598,11.0,262.0,116.4,0.88166475,-9.326612,2.7868507,0.015322387,45.935279846191406,262.0,0.015322387218475342,0.18408264219760895,62.74509811401367,44.0,-,121.0,1335.5,46.0,15.6899995803833,8.0,-,83.52941131591797,-,14.680000305175781,8.858774185180664,6.711378574371338,1.7163950204849243,-,-,0.08987408131361008,-0.9507249593734741,6.0,100.0,11.288145065307617,14.899938583374023
Sun Mar 08 01:03:16 MEZ 2015,08-Mär.-2015 01:03:15.189,6.03680796,50.77249323,12.509996,12.0,263.0,114.9,0.3669114,-9.76116,2.9406781,0.058867514,45.03598403930664,263.0,0.05886751413345337,0.19976331293582916,51.764705657958984,44.0,-,112.0,1317.0,46.0,14.380000114440918,8.0,-,83.52941131591797,-,14.680000305175781,9.66579818725586,6.727792263031006,1.7279798984527588,-,-,0.037401773035526276,-0.9950213432312012,6.0,100.0,10.345666885375977,14.863587379455566
Sun Mar 08 01:03:17 MEZ 2015,08-Mär.-2015 01:03:16.187,6.03695639,50.77243705,12.509996,12.0,263.0,116.6,0.12150574,-9.511565,2.842516,0.031025112,45.03598403930664,263.0,0.03102511167526245,0.18975697457790375,45.882354736328125,45.0,-,105.0,1300.5,45.0,12.880000114440918,6.0,-,83.52941131591797,-,14.680000305175781,10.556875228881836,6.7489471435546875,1.740173578262329,-,-,0.012385905720293522,-0.9695784449577332,6.0,100.0,9.472416877746582,14.816996574401855
Sun Mar 08 01:03:18 MEZ 2015,08-Mär.-2015 01:03:17.190,6.03710879,50.77238759,12.2602,12.0,262.0,117.3,0.5105635,-9.773131,2.782661,0.056143463,44.13671875,262.0,0.05614346265792847,0.1836555451154709,52.156864166259766,45.0,-,104.0,1271.5,44.0,14.6899995803833,6.0,-,83.52941131591797,-,14.640000343322754,9.050437927246094,6.7852373123168945,1.7522501945495605,-,-,0.05204520747065544,-0.9962416887283325,6.0,100.0,11.049093246459961,14.737750053405762
Sun Mar 08 01:03:19 MEZ 2015,08-Mär.-2015 01:03:18.188,6.03726902,50.77235148,12.010412,12.0,263.0,115.7,0.44891283,-9.290101,2.4510639,-5.2267313E-4,43.237483978271484,263.0,-5.226731300354004E-4,0.14985360205173492,62.352943420410156,45.0,-,110.0,1273.5,43.0,15.1899995803833,7.0,-,83.52941131591797,-,14.640000343322754,8.553609848022461,6.7852373123168945,1.7642455101013184,-,-,0.045760735869407654,-0.9470031261444092,6.0,100.0,11.690869331359863,14.737750053405762
Sun Mar 08 01:03:20 MEZ 2015,08-Mär.-2015 01:03:19.193,6.03741341,50.77227815,12.010412,12.0,264.0,117.4,0.0047884034,-9.8683,2.896984,0.06739348,43.237483978271484,264.0,0.0673934817314148,0.19530928134918213,63.52941131591797,45.0,-,117.0,1251.0,43.0,15.239999771118164,8.0,-,83.52941131591797,-,14.680000305175781,8.525546073913574,6.794694900512695,1.7772948741912842,-,-,4.881144850514829E-4,-1.005942940711975,6.0,100.0,11.729351043701172,14.717235565185547
Sun Mar 08 01:03:21 MEZ 2015,08-Mär.-2015 01:03:20.193,6.03755247,50.7722295,11.760633,12.0,263.0,116.9,0.24959552,-9.650429,2.706645,0.041009724,42.338279724121094,263.0,0.041009724140167236,0.1759067326784134,63.13725662231445,45.0,-,119.0,1247.0,43.0,14.859999656677246,8.0,-,83.52941131591797,-,14.640000343322754,8.743561744689941,6.8136515617370605,1.7884981632232666,-,-,0.02544296719133854,-0.9837337732315063,6.0,100.0,11.436887741088867,14.676290512084961
Sun Mar 08 01:03:22 MEZ 2015,08-Mär.-2015 01:03:21.189,6.03770469,50.77217672,11.760633,13.0,263.0,116.6,1.1617863,-9.582792,2.8754363,0.045720518,42.338279724121094,263.0,0.04572051763534546,0.19311277568340302,70.98039245605469,46.0,-,119.0,1252.5,43.0,17.489999771118164,8.0,-,83.52941131591797,-,14.640000343322754,7.428778171539307,6.8136515617370605,1.8007363080978394,-,-,0.1184287741780281,-0.9768391251564026,6.0,100.0,13.46104621887207,14.676290512084961
